Tweet Id,User Name,User Screen Name,Text,Created Date,Retweet Count,Favorite Count,Profile Image URL
1263842392484057094,Hauwa ♥,TheAlheri,I really hate getting angry,05/22/2020 14:41:22,0,0,http://pbs.twimg.com/profile_images/1262146574127333377/_q7tDnhr_normal.jpg
1263842381784330241,Valerie◢ ◤,wangu_i,RT @Karanimutonga: Why is CS Mutahi Kagwe angry at Kibera guys going for a burial in Siaya? Two weeks ago we saw over 200 people attend Dr.…,05/22/2020 14:41:19,912,0,http://pbs.twimg.com/profile_images/1065222962104676352/4v0prvR8_normal.jpg
1263842381733851143,elke brock,BrockElke,RT @mark84633641: @Bird5Ca Millions? More like billions! $840 million just for WHO and countless other pledges. Then supporting oil and gas…,05/22/2020 14:41:19,4,0,http://pbs.twimg.com/profile_images/524916116099837952/4XGE7R0p_normal.jpeg
1263842380773355521,💙YY COUPLE💙,YYSweet0409,"RT @coucouTaec: Trans. #2PM as seen by Jun.K

❤️genuinely nice, gets angry only abt once in a year
💚bought a cake &amp; came to
see me, extreme…",05/22/2020 14:41:19,27,0,http://pbs.twimg.com/profile_images/1263077464957280257/TzgG4jsB_normal.jpg
1263842380136005638,kevin mtai🇰🇪,KevinKevinmtai,"RT @mitzijonelle: Feeling sad today so here are pictures of angry yelling Mitzi from previous strikes for today's #DigitalStrikePH ♥

I wil…",05/22/2020 14:41:19,7,0,http://pbs.twimg.com/profile_images/1248325836660408322/Skk4uDgO_normal.jpg
1263842379909533699,ChimamandaBiafra,ChimamandaBiaf1,"RT @GregisGood: @breakfastclubam An angry, incoherent, disingenuous demonstration ... and the suggestion that if “you have trouble picking…",05/22/2020 14:41:19,76,0,http://pbs.twimg.com/profile_images/1202166760188850176/pWhZHUmp_normal.jpg
1263842376705101824,GENTLE ɢᴇᴇ,g__eezy,RT @el_joesparrow: @g__eezy Sleeping angry and waking up angry😷,05/22/2020 14:41:18,1,0,http://pbs.twimg.com/profile_images/1263776693963173888/cGlCodP0_normal.jpg
1263842374951862279,𝐚𝐥𝐞𝐣𝐚𝐧𝐝𝐫𝐚,SADVlLLAIN,"RT @TIFF_NET: “Then I saw it. I saw a mom who would die for her son... A boy, angry and alone. Laid out in front of him, the bad path. I sa…",05/22/2020 14:41:17,354,0,http://pbs.twimg.com/profile_images/1227830144141856769/FjxYnNLe_normal.jpg
1263842372326129669,Eastman Lewis,EastmanLewis,"I know everyone is excited about the College an NFL Football Seasons but when Alabama, Ohio State, Michigan, LSU ,… https://t.co/ebjGnGL8xb",05/22/2020 14:41:17,0,0,http://pbs.twimg.com/profile_images/378800000847087438/ae0700afb10f93c3817e2c3b08760443_normal.jpeg
1263842370266656769,a,ayessakatez,"do u ever feel like u need or want somthng but u dont know what, so u just sit there and keep thinking what is it u… https://t.co/CNb46tpHGt",05/22/2020 14:41:16,0,0,http://pbs.twimg.com/profile_images/1258697736502669312/pZH6uX7u_normal.jpg
1263842369033637890,brooklyn,broooklynnn23,Supposed to zoom my doc in 20 minutes and she hasn’t even shared a link yet- angry customer rn,05/22/2020 14:41:16,0,0,http://pbs.twimg.com/profile_images/1204172422066233344/XNpc0Ok-_normal.jpg
1263842366332579852,messy,laneyclouds,RT @XESBlAN: the lack of attraction to men is such an important part of the lesbian experience and i cant explain how angry it makes me tha…,05/22/2020 14:41:15,2047,0,http://pbs.twimg.com/profile_images/1262926387838664712/B_XtPVTR_normal.jpg
1263842365711831040,Hunter Anthony,Lacedup_13,RT @ArrogantBuckeye: You must REALLY angry LOL,05/22/2020 14:41:15,14,0,http://pbs.twimg.com/profile_images/802007675600977921/oZkH7dA0_normal.jpg
1263842363082002432,The therapist,Kettyg11,"RT @bellahtyrah: Nobody forced u to support her, u supporting her doesn't mean she is supposed to take care of your husband, this is not ho…",05/22/2020 14:41:15,92,0,http://pbs.twimg.com/profile_images/1262647648613478401/uA_JL--1_normal.jpg
1263842362310221824,IssaRaeThing,RaeRaeBaby1,"RT @Dame_Falcon: To all the Joker mains that got angry when I used my Emerald Defender Jade tonight, I have one question. ""Why SO serious?""…",05/22/2020 14:41:14,23,0,http://pbs.twimg.com/profile_images/1087599971673755648/omE-E6DM_normal.jpg
1263842360951279619,mich𖧵⁷ | ᴬᴰ² |🏳️‍🌈,moonhyuka,"RT @seoulzero: let’s get into this tweet. ignoring the itzy part, why is this person talking like they personally know yoongi and what he w…",05/22/2020 14:41:14,3,0,http://pbs.twimg.com/profile_images/1263544512858787842/RaUhOjJ7_normal.jpg
1263842355196555265,סוכן מוסד Товарищ собака,JesusRo12252665,"RT @Shem_Infinite: In addition to everything else wrong with this statement, this is yet again another example of Joe Biden getting angry a…",05/22/2020 14:41:13,47,0,http://pbs.twimg.com/profile_images/1210250586253189120/EbKiz3Si_normal.jpg
1263842351891378176,Lex⁷♡(kinda ia)IS STILL SEEING BTS!!!,sunshinejooniee,"RT @seoulzero: let’s get into this tweet. ignoring the itzy part, why is this person talking like they personally know yoongi and what he w…",05/22/2020 14:41:12,3,0,http://pbs.twimg.com/profile_images/1254090189951119361/SH3L5z7-_normal.jpg
1263842346623524864,Freedom68,Freedom6811,@JulesAllenxx Made me angry too...see my earlier tweet. People who do this are vile and disgusting bas****ds who sh… https://t.co/AgL77npWOJ,05/22/2020 14:41:11,0,0,http://pbs.twimg.com/profile_images/1151868965628579840/KbXptOEU_normal.jpg
1263842346468171776,hanna⁷,mikrosparadise,"RT @namnamjeans: how do i say this if mono was quiet reflective pain,  D2 is loud angry, disruptive pain the pain that people usually want…",05/22/2020 14:41:11,212,0,http://pbs.twimg.com/profile_images/1235188385402126338/kD28z96j_normal.jpg
1263842344064843776,화파,angry_paprika_,"RT @kyugenius: 이번에 흥미로웠던 댓글들

친구끼리 굳이 결혼까지 해야하나?
-&gt; 그 저 선생님 레즈비언이라 함은 말입니다

부모 반응이 궁금하네 특히 아빠
-&gt; 결혼식 비용 줬어용

덧글 봐ㅋ 미쳤네ㅋㅋ 우리가 뒤쳐졌나봄ㅋㅋ
-&gt; ! 맞…",05/22/2020 14:41:10,5221,0,http://pbs.twimg.com/profile_images/1259424015040434176/DbOL2S6m_normal.jpg
1263842343960170497,/,Alondra_139,"“When we stay angry at people, we’re actually giving them permission to hurt us long term”",05/22/2020 14:41:10,0,0,http://pbs.twimg.com/profile_images/1240777622205931522/hPuc6FPS_normal.jpg
1263842341258960897,Rosie⁷ ⟭⟬,rosieshappiness,RT @Adorebybeykook: Beyhives are the only fandom ik that wasn't petty nor angry when BTS was at #1 on the charts they were congratulating u…,05/22/2020 14:41:09,11,0,http://pbs.twimg.com/profile_images/1263834097731936259/mnnUA5-a_normal.jpg
1263842335261155328,Leezus is King 🤲🏾🏁,lexiloathesyou,"RT @SherrondaJBrown: ""There is a stereotype about the angry Black woman, but white women are the ones who stay mad."" 

seems like the oppor…",05/22/2020 14:41:08,3362,0,http://pbs.twimg.com/profile_images/1240767534330232840/89032HOw_normal.jpg
1263842333990227968,Angry Em 👁️ 🔥,Angry_Marshall,@sh0utadvicer @palomaaleg_ No y tengo una imagen que dice lo contrario,05/22/2020 14:41:08,0,0,http://pbs.twimg.com/profile_images/1229501790766456835/5jo_-L2c_normal.jpg
1263842332341866496,Ginny,ginnylourn,"RT @Natalia4Trump: Ginny I totally agree. What is that song from the 70's. I think it's Bob Dylan. ""The times they are a changing""
Things a…",05/22/2020 14:41:07,1,0,http://pbs.twimg.com/profile_images/747604249257750528/kDj2q5xI_normal.jpg
